source_file,source_sheet,source_cell,source_row_offset,source_col_offset,destination_file,destination_sheet,destination_cell,destination_row_offset,destination_col_offset
src.xlsx,Sheet1,F611,-2,3,dst.xlsx,Sheet1,J241,0,-1
src.xlsx,Sheet1,H394,1,3,dst.xlsx,Sheet1,B736,0,-2
src.xlsx,Sheet1,J582,-3,2,dst.xlsx,Sheet1,B551,2,-2
src.xlsx,Sheet1,B545,-2,-2,dst.xlsx,Sheet1,I341,-2,2
src.xlsx,Sheet1,C622,0,-1,dst.xlsx,Sheet1,E41,-1,0
src.xlsx,Sheet1,E456,2,3,dst.xlsx,Sheet1,C129,2,-3
src.xlsx,Sheet1,G252,2,0,dst.xlsx,Sheet1,H127,3,-1
src.xlsx,Sheet1,C305,-1,0,dst.xlsx,Sheet1,G532,3,3
src.xlsx,Sheet1,C269,3,-1,dst.xlsx,Sheet1,I958,1,-2
src.xlsx,Sheet1,A911,1,3,dst.xlsx,Sheet1,F486,2,-1
src.xlsx,Sheet1,C768,-1,3,dst.xlsx,Sheet1,J579,0,0
src.xlsx,Sheet1,C71,3,-2,dst.xlsx,Sheet1,C788,3,3
src.xlsx,Sheet1,F131,1,3,dst.xlsx,Sheet1,E410,-2,0
src.xlsx,Sheet1,H694,-1,0,dst.xlsx,Sheet1,D8,-1,-3
src.xlsx,Sheet1,A98,-3,-2,dst.xlsx,Sheet1,J786,3,-1
src.xlsx,Sheet1,H547,-1,2,dst.xlsx,Sheet1,I894,3,2
src.xlsx,Sheet1,G166,1,1,dst.xlsx,Sheet1,I217,-2,0
src.xlsx,Sheet1,H323,-3,-1,dst.xlsx,Sheet1,H828,3,0
src.xlsx,Sheet1,I319,3,-3,dst.xlsx,Sheet1,D68,0,-3
src.xlsx,Sheet1,G49,-1,1,dst.xlsx,Sheet1,A159,0,2
src.xlsx,Sheet1,J584,0,3,dst.xlsx,Sheet1,C629,2,0
src.xlsx,Sheet1,C322,1,2,dst.xlsx,Sheet1,F859,0,-2
src.xlsx,Sheet1,D566,2,-3,dst.xlsx,Sheet1,I354,0,-2
src.xlsx,Sheet1,G184,-2,2,dst.xlsx,Sheet1,G792,1,-1
src.xlsx,Sheet1,G457,2,2,dst.xlsx,Sheet1,J915,-3,-2
src.xlsx,Sheet1,E584,3,2,dst.xlsx,Sheet1,C289,-1,-3
src.xlsx,Sheet1,D823,3,0,dst.xlsx,Sheet1,H372,0,-1
src.xlsx,Sheet1,B217,2,3,dst.xlsx,Sheet1,J182,-1,0
src.xlsx,Sheet1,J795,-2,-3,dst.xlsx,Sheet1,G6,0,-1
src.xlsx,Sheet1,I899,-1,-3,dst.xlsx,Sheet1,E479,-2,-3
src.xlsx,Sheet1,H166,2,-1,dst.xlsx,Sheet1,J525,2,-1
src.xlsx,Sheet1,I876,2,-3,dst.xlsx,Sheet1,D437,-2,-1
src.xlsx,Sheet1,H642,1,0,dst.xlsx,Sheet1,D711,0,-1
src.xlsx,Sheet1,J72,-2,0,dst.xlsx,Sheet1,I581,-1,-2
src.xlsx,Sheet1,D943,2,-2,dst.xlsx,Sheet1,D981,-2,-1
src.xlsx,Sheet1,E706,-3,-3,dst.xlsx,Sheet1,H831,2,-2
src.xlsx,Sheet1,B67,-2,2,dst.xlsx,Sheet1,B172,-2,0
src.xlsx,Sheet1,B302,-2,-3,dst.xlsx,Sheet1,D929,3,2
src.xlsx,Sheet1,B963,-1,0,dst.xlsx,Sheet1,G1000,3,0
src.xlsx,Sheet1,H860,-3,0,dst.xlsx,Sheet1,F842,-3,2
src.xlsx,Sheet1,G622,0,3,dst.xlsx,Sheet1,B301,-3,-1
src.xlsx,Sheet1,I791,3,-2,dst.xlsx,Sheet1,E110,-3,1
src.xlsx,Sheet1,E71,-3,-2,dst.xlsx,Sheet1,E493,2,-1
src.xlsx,Sheet1,F927,-1,-2,dst.xlsx,Sheet1,G936,-2,-3
src.xlsx,Sheet1,C418,-3,2,dst.xlsx,Sheet1,J510,-3,-1
src.xlsx,Sheet1,A360,-2,3,dst.xlsx,Sheet1,D739,-2,2
src.xlsx,Sheet1,D81,-2,0,dst.xlsx,Sheet1,B648,-1,-3
src.xlsx,Sheet1,H858,-3,3,dst.xlsx,Sheet1,C320,-3,-1
src.xlsx,Sheet1,C392,3,1,dst.xlsx,Sheet1,F640,0,-3
src.xlsx,Sheet1,F966,-1,1,dst.xlsx,Sheet1,D513,1,3
src.xlsx,Sheet1,F199,1,-2,dst.xlsx,Sheet1,J250,3,0
src.xlsx,Sheet1,F722,2,1,dst.xlsx,Sheet1,I554,-3,1
src.xlsx,Sheet1,G325,0,-2,dst.xlsx,Sheet1,D781,-2,1
src.xlsx,Sheet1,B271,0,1,dst.xlsx,Sheet1,D857,-3,0
src.xlsx,Sheet1,D277,3,-1,dst.xlsx,Sheet1,C323,2,1
src.xlsx,Sheet1,F67,-1,3,dst.xlsx,Sheet1,J103,-3,0
src.xlsx,Sheet1,C653,2,-1,dst.xlsx,Sheet1,C700,3,-1
src.xlsx,Sheet1,I285,-3,1,dst.xlsx,Sheet1,G142,-3,2
src.xlsx,Sheet1,C437,-2,-3,dst.xlsx,Sheet1,F28,2,0
src.xlsx,Sheet1,G845,1,-3,dst.xlsx,Sheet1,H982,-1,2
src.xlsx,Sheet1,B305,-2,-2,dst.xlsx,Sheet1,I793,-1,0
src.xlsx,Sheet1,A595,2,0,dst.xlsx,Sheet1,E82,0,-3
src.xlsx,Sheet1,I797,-2,3,dst.xlsx,Sheet1,I203,2,0
src.xlsx,Sheet1,A557,3,2,dst.xlsx,Sheet1,B121,-3,-3
src.xlsx,Sheet1,A923,3,-2,dst.xlsx,Sheet1,B73,0,-3
src.xlsx,Sheet1,J709,-2,0,dst.xlsx,Sheet1,E846,-2,-2
src.xlsx,Sheet1,F290,-1,-1,dst.xlsx,Sheet1,C835,3,0
src.xlsx,Sheet1,I505,-2,-3,dst.xlsx,Sheet1,J775,-2,3
src.xlsx,Sheet1,A693,3,-2,dst.xlsx,Sheet1,A118,0,1
src.xlsx,Sheet1,D510,-1,2,dst.xlsx,Sheet1,A541,2,-2
src.xlsx,Sheet1,I153,3,-2,dst.xlsx,Sheet1,D815,-1,-2
src.xlsx,Sheet1,E495,3,-3,dst.xlsx,Sheet1,C797,1,1
src.xlsx,Sheet1,I323,2,-3,dst.xlsx,Sheet1,D720,2,0
src.xlsx,Sheet1,D363,0,1,dst.xlsx,Sheet1,A192,-3,3
src.xlsx,Sheet1,H246,2,-1,dst.xlsx,Sheet1,G248,2,0
src.xlsx,Sheet1,F977,1,0,dst.xlsx,Sheet1,C591,-1,2
src.xlsx,Sheet1,G14,-2,3,dst.xlsx,Sheet1,E881,2,3
src.xlsx,Sheet1,A473,2,-1,dst.xlsx,Sheet1,I74,0,2
src.xlsx,Sheet1,G310,-2,1,dst.xlsx,Sheet1,B383,-2,-3
src.xlsx,Sheet1,G944,2,3,dst.xlsx,Sheet1,A144,-2,-3
src.xlsx,Sheet1,J71,-2,2,dst.xlsx,Sheet1,G344,3,1
src.xlsx,Sheet1,B671,3,0,dst.xlsx,Sheet1,E799,-1,-3
src.xlsx,Sheet1,I395,2,-1,dst.xlsx,Sheet1,B438,-2,0
src.xlsx,Sheet1,D247,1,-1,dst.xlsx,Sheet1,I121,1,3
src.xlsx,Sheet1,A967,-2,-1,dst.xlsx,Sheet1,G392,-2,1
src.xlsx,Sheet1,A1,0,1,dst.xlsx,Sheet1,A731,3,2
src.xlsx,Sheet1,D691,-1,2,dst.xlsx,Sheet1,F783,1,3
src.xlsx,Sheet1,B476,-2,0,dst.xlsx,Sheet1,B597,-2,-2
src.xlsx,Sheet1,J897,-1,2,dst.xlsx,Sheet1,J27,-1,2
src.xlsx,Sheet1,D946,2,3,dst.xlsx,Sheet1,H27,-2,-3
src.xlsx,Sheet1,J238,-1,-2,dst.xlsx,Sheet1,J886,-2,-1
src.xlsx,Sheet1,E416,2,-2,dst.xlsx,Sheet1,I469,2,-3
src.xlsx,Sheet1,G628,-1,3,dst.xlsx,Sheet1,B342,3,-2
src.xlsx,Sheet1,B424,-3,3,dst.xlsx,Sheet1,J240,2,-2
src.xlsx,Sheet1,C415,-2,-3,dst.xlsx,Sheet1,F144,2,3
src.xlsx,Sheet1,J11,1,-3,dst.xlsx,Sheet1,F297,-2,-2
src.xlsx,Sheet1,E597,2,2,dst.xlsx,Sheet1,B834,-1,2
src.xlsx,Sheet1,B918,-2,-2,dst.xlsx,Sheet1,F404,-1,-1
src.xlsx,Sheet1,C41,2,2,dst.xlsx,Sheet1,F712,1,-3
src.xlsx,Sheet1,G692,0,0,dst.xlsx,Sheet1,F942,-1,-2
src.xlsx,Sheet1,A6,1,-3,dst.xlsx,Sheet1,H607,1,-2
src.xlsx,Sheet1,J690,3,-3,dst.xlsx,Sheet1,C5,2,1
src.xlsx,Sheet1,A73,0,-3,dst.xlsx,Sheet1,C641,-2,3
src.xlsx,Sheet1,B93,3,-2,dst.xlsx,Sheet1,I333,-2,-1
src.xlsx,Sheet1,J794,0,-2,dst.xlsx,Sheet1,J173,3,0
src.xlsx,Sheet1,A767,-1,1,dst.xlsx,Sheet1,G560,-1,-2
src.xlsx,Sheet1,B287,1,-3,dst.xlsx,Sheet1,I139,2,-2
src.xlsx,Sheet1,F174,-2,2,dst.xlsx,Sheet1,J140,1,0
src.xlsx,Sheet1,H990,-3,-2,dst.xlsx,Sheet1,H891,-3,0
src.xlsx,Sheet1,J661,0,-3,dst.xlsx,Sheet1,A306,-3,1
src.xlsx,Sheet1,G938,-2,1,dst.xlsx,Sheet1,I494,0,3
src.xlsx,Sheet1,A779,2,2,dst.xlsx,Sheet1,J850,-3,-2
src.xlsx,Sheet1,B195,-3,-3,dst.xlsx,Sheet1,G147,-3,2
src.xlsx,Sheet1,A183,0,-1,dst.xlsx,Sheet1,H95,-1,-3
src.xlsx,Sheet1,D740,-3,-3,dst.xlsx,Sheet1,D76,-3,1
src.xlsx,Sheet1,H745,-2,2,dst.xlsx,Sheet1,I495,2,-3
src.xlsx,Sheet1,I806,2,-1,dst.xlsx,Sheet1,C998,-2,1
src.xlsx,Sheet1,D595,3,2,dst.xlsx,Sheet1,I851,-2,-1
src.xlsx,Sheet1,E268,0,-2,dst.xlsx,Sheet1,F405,2,3
src.xlsx,Sheet1,J596,2,1,dst.xlsx,Sheet1,I923,-3,0
src.xlsx,Sheet1,C969,2,-1,dst.xlsx,Sheet1,B522,-3,0
src.xlsx,Sheet1,G29,2,-1,dst.xlsx,Sheet1,D972,2,2
src.xlsx,Sheet1,B552,-3,3,dst.xlsx,Sheet1,G502,3,1
src.xlsx,Sheet1,F229,0,0,dst.xlsx,Sheet1,H680,-1,-2
src.xlsx,Sheet1,C773,1,-2,dst.xlsx,Sheet1,H416,1,-3
src.xlsx,Sheet1,A484,-3,1,dst.xlsx,Sheet1,J709,-3,3
src.xlsx,Sheet1,A78,-3,-1,dst.xlsx,Sheet1,A542,0,-2
src.xlsx,Sheet1,A322,-2,-1,dst.xlsx,Sheet1,A65,3,-3
src.xlsx,Sheet1,A573,0,3,dst.xlsx,Sheet1,I272,2,2
src.xlsx,Sheet1,H971,3,-3,dst.xlsx,Sheet1,D766,0,-2
src.xlsx,Sheet1,D143,-3,1,dst.xlsx,Sheet1,J472,-1,-2
src.xlsx,Sheet1,A538,-1,0,dst.xlsx,Sheet1,A562,0,3
src.xlsx,Sheet1,H635,1,-2,dst.xlsx,Sheet1,F614,-1,-1
src.xlsx,Sheet1,B672,-3,3,dst.xlsx,Sheet1,G959,2,1
src.xlsx,Sheet1,J440,2,-3,dst.xlsx,Sheet1,C222,2,2
src.xlsx,Sheet1,J261,-1,-3,dst.xlsx,Sheet1,H569,0,3
src.xlsx,Sheet1,I381,2,-3,dst.xlsx,Sheet1,I37,-2,-1
src.xlsx,Sheet1,C320,2,1,dst.xlsx,Sheet1,D725,2,-3
src.xlsx,Sheet1,C432,0,-2,dst.xlsx,Sheet1,H752,3,0
src.xlsx,Sheet1,B859,-1,3,dst.xlsx,Sheet1,I773,0,-3
src.xlsx,Sheet1,I560,1,-2,dst.xlsx,Sheet1,D768,-1,-3
src.xlsx,Sheet1,F31,-3,-1,dst.xlsx,Sheet1,G667,0,-3
src.xlsx,Sheet1,F829,-2,-3,dst.xlsx,Sheet1,G193,-2,-1
src.xlsx,Sheet1,F182,-2,-3,dst.xlsx,Sheet1,G644,3,-1
src.xlsx,Sheet1,H859,2,-1,dst.xlsx,Sheet1,E936,1,1
src.xlsx,Sheet1,J138,-2,1,dst.xlsx,Sheet1,J994,2,0
src.xlsx,Sheet1,H276,-1,1,dst.xlsx,Sheet1,G119,-3,-3
src.xlsx,Sheet1,C435,2,-3,dst.xlsx,Sheet1,G969,0,2
src.xlsx,Sheet1,C49,-2,0,dst.xlsx,Sheet1,H720,2,-3
src.xlsx,Sheet1,H175,-1,-1,dst.xlsx,Sheet1,G563,0,1
src.xlsx,Sheet1,F939,-1,1,dst.xlsx,Sheet1,F887,3,-2
src.xlsx,Sheet1,A373,-3,-2,dst.xlsx,Sheet1,I532,0,2
src.xlsx,Sheet1,E591,3,-2,dst.xlsx,Sheet1,B76,-1,-1
src.xlsx,Sheet1,F329,-3,-1,dst.xlsx,Sheet1,J580,2,-2
src.xlsx,Sheet1,D498,3,3,dst.xlsx,Sheet1,B206,0,1
src.xlsx,Sheet1,B805,2,2,dst.xlsx,Sheet1,D256,2,-1
src.xlsx,Sheet1,H696,-3,0,dst.xlsx,Sheet1,I583,0,0
src.xlsx,Sheet1,H510,0,-1,dst.xlsx,Sheet1,J355,-1,0
src.xlsx,Sheet1,G72,3,3,dst.xlsx,Sheet1,F885,-1,2
src.xlsx,Sheet1,I650,-3,-3,dst.xlsx,Sheet1,G932,-2,2
src.xlsx,Sheet1,F50,3,-1,dst.xlsx,Sheet1,I803,1,1
src.xlsx,Sheet1,G836,1,-2,dst.xlsx,Sheet1,J786,1,-3
src.xlsx,Sheet1,G456,1,1,dst.xlsx,Sheet1,D591,2,3
src.xlsx,Sheet1,J696,-1,1,dst.xlsx,Sheet1,D946,1,1
src.xlsx,Sheet1,I399,3,-3,dst.xlsx,Sheet1,G274,0,-2
src.xlsx,Sheet1,D353,-1,2,dst.xlsx,Sheet1,J886,3,1
src.xlsx,Sheet1,A886,0,1,dst.xlsx,Sheet1,J292,0,3
src.xlsx,Sheet1,A705,2,3,dst.xlsx,Sheet1,I894,-2,1
src.xlsx,Sheet1,I951,-1,-3,dst.xlsx,Sheet1,A961,1,1
src.xlsx,Sheet1,D650,2,-3,dst.xlsx,Sheet1,A726,0,1
src.xlsx,Sheet1,C524,-2,2,dst.xlsx,Sheet1,F524,2,-2
src.xlsx,Sheet1,C675,2,-1,dst.xlsx,Sheet1,E419,-1,-3
src.xlsx,Sheet1,I372,-3,0,dst.xlsx,Sheet1,F846,-2,1
src.xlsx,Sheet1,E646,0,-1,dst.xlsx,Sheet1,I461,-2,-2
src.xlsx,Sheet1,C203,1,3,dst.xlsx,Sheet1,H676,-1,0
src.xlsx,Sheet1,C633,1,3,dst.xlsx,Sheet1,E5,2,0
src.xlsx,Sheet1,G92,-2,-2,dst.xlsx,Sheet1,C772,-2,3
src.xlsx,Sheet1,C596,-2,-2,dst.xlsx,Sheet1,B10,1,-2
src.xlsx,Sheet1,I283,-2,1,dst.xlsx,Sheet1,I456,-1,0
src.xlsx,Sheet1,F281,0,3,dst.xlsx,Sheet1,G727,0,3
src.xlsx,Sheet1,E100,3,0,dst.xlsx,Sheet1,F893,2,-3
src.xlsx,Sheet1,J828,0,3,dst.xlsx,Sheet1,G932,-2,-2
src.xlsx,Sheet1,B461,-1,3,dst.xlsx,Sheet1,B543,-3,2
src.xlsx,Sheet1,E454,1,3,dst.xlsx,Sheet1,H306,3,0
src.xlsx,Sheet1,H185,1,-3,dst.xlsx,Sheet1,E143,-2,-3
src.xlsx,Sheet1,H937,-1,-2,dst.xlsx,Sheet1,H489,3,-2
src.xlsx,Sheet1,B51,1,0,dst.xlsx,Sheet1,G772,0,0
src.xlsx,Sheet1,G57,3,1,dst.xlsx,Sheet1,D483,2,-3
src.xlsx,Sheet1,I560,-2,2,dst.xlsx,Sheet1,G631,2,1
src.xlsx,Sheet1,C164,1,3,dst.xlsx,Sheet1,B939,-3,-2
src.xlsx,Sheet1,E871,-3,-3,dst.xlsx,Sheet1,F719,3,1
src.xlsx,Sheet1,H266,-2,2,dst.xlsx,Sheet1,D118,3,-1
src.xlsx,Sheet1,G734,2,-3,dst.xlsx,Sheet1,A81,-2,0
src.xlsx,Sheet1,J748,-2,-1,dst.xlsx,Sheet1,G35,3,3
src.xlsx,Sheet1,H454,3,-2,dst.xlsx,Sheet1,H508,1,3
src.xlsx,Sheet1,D635,0,-2,dst.xlsx,Sheet1,A875,-2,3
src.xlsx,Sheet1,E947,2,3,dst.xlsx,Sheet1,D848,1,1
src.xlsx,Sheet1,J435,2,2,dst.xlsx,Sheet1,A242,1,1
src.xlsx,Sheet1,A986,-3,-2,dst.xlsx,Sheet1,B517,-3,-2
src.xlsx,Sheet1,B272,2,3,dst.xlsx,Sheet1,G300,2,-3
src.xlsx,Sheet1,I407,2,3,dst.xlsx,Sheet1,F766,1,-1
src.xlsx,Sheet1,E745,0,-2,dst.xlsx,Sheet1,B917,-2,1
src.xlsx,Sheet1,F970,-3,2,dst.xlsx,Sheet1,I793,-2,3
src.xlsx,Sheet1,G633,0,-1,dst.xlsx,Sheet1,H892,-3,2
src.xlsx,Sheet1,J380,0,2,dst.xlsx,Sheet1,B626,0,0
src.xlsx,Sheet1,E597,-2,-1,dst.xlsx,Sheet1,D392,3,1
src.xlsx,Sheet1,J606,2,3,dst.xlsx,Sheet1,F805,3,2
src.xlsx,Sheet1,E152,2,2,dst.xlsx,Sheet1,I272,3,-2
src.xlsx,Sheet1,I911,-3,3,dst.xlsx,Sheet1,I313,3,0
src.xlsx,Sheet1,I158,1,-1,dst.xlsx,Sheet1,J433,-3,-3
src.xlsx,Sheet1,A52,-3,-3,dst.xlsx,Sheet1,H276,-1,2
src.xlsx,Sheet1,B707,2,1,dst.xlsx,Sheet1,C368,-1,-3
src.xlsx,Sheet1,A98,1,-3,dst.xlsx,Sheet1,H150,-1,3
src.xlsx,Sheet1,B295,2,0,dst.xlsx,Sheet1,E10,-1,-2
src.xlsx,Sheet1,C11,3,3,dst.xlsx,Sheet1,B198,-2,-2
src.xlsx,Sheet1,H367,-3,-2,dst.xlsx,Sheet1,J959,3,1
src.xlsx,Sheet1,A486,-3,-1,dst.xlsx,Sheet1,F541,0,2
src.xlsx,Sheet1,H162,-1,-1,dst.xlsx,Sheet1,A456,-3,-2
src.xlsx,Sheet1,H453,2,1,dst.xlsx,Sheet1,C220,1,2
src.xlsx,Sheet1,A431,-1,0,dst.xlsx,Sheet1,C144,0,-2
src.xlsx,Sheet1,F267,-2,2,dst.xlsx,Sheet1,E951,2,-2
src.xlsx,Sheet1,G423,2,0,dst.xlsx,Sheet1,D541,1,0
src.xlsx,Sheet1,A440,0,-2,dst.xlsx,Sheet1,J372,-2,1
src.xlsx,Sheet1,J985,2,-1,dst.xlsx,Sheet1,H353,0,-2
src.xlsx,Sheet1,F537,3,0,dst.xlsx,Sheet1,F902,3,-2
src.xlsx,Sheet1,D831,-2,2,dst.xlsx,Sheet1,C512,3,1
src.xlsx,Sheet1,E388,0,-3,dst.xlsx,Sheet1,J500,3,-1
src.xlsx,Sheet1,F23,1,-2,dst.xlsx,Sheet1,D826,0,1
src.xlsx,Sheet1,D254,-2,3,dst.xlsx,Sheet1,A403,-1,-2
src.xlsx,Sheet1,F902,-1,0,dst.xlsx,Sheet1,E207,0,-3
src.xlsx,Sheet1,I942,-2,2,dst.xlsx,Sheet1,F57,-3,0
src.xlsx,Sheet1,F964,2,-3,dst.xlsx,Sheet1,B558,-1,2
src.xlsx,Sheet1,E579,1,-1,dst.xlsx,Sheet1,A273,0,-2
src.xlsx,Sheet1,C530,1,1,dst.xlsx,Sheet1,G253,-3,-3
src.xlsx,Sheet1,H742,2,-3,dst.xlsx,Sheet1,B956,1,1
src.xlsx,Sheet1,A331,2,0,dst.xlsx,Sheet1,H330,2,2
src.xlsx,Sheet1,B30,-1,-3,dst.xlsx,Sheet1,J984,3,-3
src.xlsx,Sheet1,H291,-1,-2,dst.xlsx,Sheet1,H482,-1,-1
src.xlsx,Sheet1,C914,-2,1,dst.xlsx,Sheet1,E984,-3,3
src.xlsx,Sheet1,B864,1,-2,dst.xlsx,Sheet1,I29,2,1
src.xlsx,Sheet1,E154,0,-1,dst.xlsx,Sheet1,C822,-2,3
src.xlsx,Sheet1,D98,3,1,dst.xlsx,Sheet1,B502,0,3
src.xlsx,Sheet1,J137,2,-2,dst.xlsx,Sheet1,H655,-2,0
src.xlsx,Sheet1,H163,-3,-1,dst.xlsx,Sheet1,E161,1,-2
src.xlsx,Sheet1,G87,0,-3,dst.xlsx,Sheet1,B88,2,-1
src.xlsx,Sheet1,G706,3,0,dst.xlsx,Sheet1,A822,2,1
src.xlsx,Sheet1,E221,-3,0,dst.xlsx,Sheet1,G996,-2,3
src.xlsx,Sheet1,J340,-1,1,dst.xlsx,Sheet1,F150,-2,3
src.xlsx,Sheet1,B946,1,3,dst.xlsx,Sheet1,H764,-1,0
src.xlsx,Sheet1,H65,0,-2,dst.xlsx,Sheet1,H285,0,-1
src.xlsx,Sheet1,C187,-2,2,dst.xlsx,Sheet1,H106,-1,2
src.xlsx,Sheet1,C825,1,2,dst.xlsx,Sheet1,C209,2,0
src.xlsx,Sheet1,G79,0,1,dst.xlsx,Sheet1,F557,-1,3
src.xlsx,Sheet1,C273,2,-1,dst.xlsx,Sheet1,I222,-2,2
src.xlsx,Sheet1,I781,-2,0,dst.xlsx,Sheet1,D320,-2,-1
src.xlsx,Sheet1,E128,2,0,dst.xlsx,Sheet1,F802,-1,-2
src.xlsx,Sheet1,J154,-2,3,dst.xlsx,Sheet1,B19,-1,0
src.xlsx,Sheet1,G809,-3,0,dst.xlsx,Sheet1,E347,-3,-3
src.xlsx,Sheet1,C777,-1,1,dst.xlsx,Sheet1,D92,-1,-2
src.xlsx,Sheet1,I782,1,-1,dst.xlsx,Sheet1,G448,3,1
src.xlsx,Sheet1,I387,2,1,dst.xlsx,Sheet1,A30,2,-2
src.xlsx,Sheet1,C983,-3,-3,dst.xlsx,Sheet1,D84,-1,-3
src.xlsx,Sheet1,I482,2,-1,dst.xlsx,Sheet1,B313,-1,-1
src.xlsx,Sheet1,I484,0,-3,dst.xlsx,Sheet1,H697,-1,1
src.xlsx,Sheet1,D932,3,-3,dst.xlsx,Sheet1,F76,2,2
src.xlsx,Sheet1,I667,-3,2,dst.xlsx,Sheet1,E441,0,-1
src.xlsx,Sheet1,G332,1,2,dst.xlsx,Sheet1,J873,-1,3
src.xlsx,Sheet1,B625,1,2,dst.xlsx,Sheet1,D556,-1,-1
src.xlsx,Sheet1,B777,2,3,dst.xlsx,Sheet1,D760,-3,3
src.xlsx,Sheet1,J536,-2,-2,dst.xlsx,Sheet1,A288,-2,-1
src.xlsx,Sheet1,B970,3,2,dst.xlsx,Sheet1,B959,-1,-3
src.xlsx,Sheet1,I868,3,1,dst.xlsx,Sheet1,A434,-2,3
src.xlsx,Sheet1,I335,0,-2,dst.xlsx,Sheet1,B883,1,-1
src.xlsx,Sheet1,A109,-1,-2,dst.xlsx,Sheet1,E461,2,-2
src.xlsx,Sheet1,H410,2,0,dst.xlsx,Sheet1,E964,-2,1
src.xlsx,Sheet1,F25,1,-3,dst.xlsx,Sheet1,G55,0,2
src.xlsx,Sheet1,H788,2,2,dst.xlsx,Sheet1,E302,1,-1
src.xlsx,Sheet1,A427,-1,-1,dst.xlsx,Sheet1,B344,3,3
src.xlsx,Sheet1,G634,-3,-1,dst.xlsx,Sheet1,E514,-3,-2
src.xlsx,Sheet1,A618,-2,-3,dst.xlsx,Sheet1,A191,-3,3
src.xlsx,Sheet1,C218,0,-1,dst.xlsx,Sheet1,A70,-2,-3
src.xlsx,Sheet1,E272,1,-3,dst.xlsx,Sheet1,G359,-3,3
src.xlsx,Sheet1,E79,-3,1,dst.xlsx,Sheet1,A237,-2,3
src.xlsx,Sheet1,F901,2,-2,dst.xlsx,Sheet1,C563,0,2
src.xlsx,Sheet1,G442,3,0,dst.xlsx,Sheet1,G518,3,3
src.xlsx,Sheet1,A803,1,-3,dst.xlsx,Sheet1,H531,2,-2
src.xlsx,Sheet1,A658,-1,0,dst.xlsx,Sheet1,I809,-1,-1
src.xlsx,Sheet1,G702,2,-1,dst.xlsx,Sheet1,A418,3,0
src.xlsx,Sheet1,H700,0,2,dst.xlsx,Sheet1,A306,1,1
src.xlsx,Sheet1,A593,3,3,dst.xlsx,Sheet1,F519,3,2
src.xlsx,Sheet1,I424,-3,3,dst.xlsx,Sheet1,D452,-1,0
src.xlsx,Sheet1,H76,3,1,dst.xlsx,Sheet1,F206,-1,-1
src.xlsx,Sheet1,B279,1,-3,dst.xlsx,Sheet1,A797,0,-1
src.xlsx,Sheet1,F725,2,2,dst.xlsx,Sheet1,F41,2,-2
src.xlsx,Sheet1,I990,-2,3,dst.xlsx,Sheet1,B322,-1,1
src.xlsx,Sheet1,H294,-3,-1,dst.xlsx,Sheet1,E50,2,0
src.xlsx,Sheet1,C513,-1,3,dst.xlsx,Sheet1,F733,2,-3
src.xlsx,Sheet1,H129,3,-2,dst.xlsx,Sheet1,F390,0,3
src.xlsx,Sheet1,H877,0,1,dst.xlsx,Sheet1,D944,3,2
src.xlsx,Sheet1,I933,0,1,dst.xlsx,Sheet1,H277,0,-3
src.xlsx,Sheet1,F104,1,-1,dst.xlsx,Sheet1,D550,-1,0
src.xlsx,Sheet1,E343,3,2,dst.xlsx,Sheet1,H373,-1,-1
src.xlsx,Sheet1,F179,-2,3,dst.xlsx,Sheet1,B295,3,2
src.xlsx,Sheet1,H673,-3,-1,dst.xlsx,Sheet1,J15,2,-1
src.xlsx,Sheet1,E810,2,3,dst.xlsx,Sheet1,E458,2,2
src.xlsx,Sheet1,J926,1,-1,dst.xlsx,Sheet1,C547,0,-3
src.xlsx,Sheet1,D682,1,3,dst.xlsx,Sheet1,C217,-1,2
src.xlsx,Sheet1,H606,-2,2,dst.xlsx,Sheet1,E172,0,2
src.xlsx,Sheet1,J681,-3,3,dst.xlsx,Sheet1,G954,1,-1
src.xlsx,Sheet1,F947,-1,-1,dst.xlsx,Sheet1,E27,-2,-1
src.xlsx,Sheet1,G72,1,-3,dst.xlsx,Sheet1,F151,-1,2
src.xlsx,Sheet1,H356,-3,1,dst.xlsx,Sheet1,H257,-2,-2
src.xlsx,Sheet1,G662,-2,-1,dst.xlsx,Sheet1,H864,-2,-1
src.xlsx,Sheet1,I206,-2,1,dst.xlsx,Sheet1,B747,-1,-2
src.xlsx,Sheet1,F68,0,2,dst.xlsx,Sheet1,B648,-3,-3
src.xlsx,Sheet1,B148,3,-3,dst.xlsx,Sheet1,I258,-1,-3
src.xlsx,Sheet1,A744,1,2,dst.xlsx,Sheet1,I822,-3,-3
src.xlsx,Sheet1,D736,2,-3,dst.xlsx,Sheet1,F589,3,1
src.xlsx,Sheet1,B142,2,-3,dst.xlsx,Sheet1,J38,3,-2
src.xlsx,Sheet1,J236,-2,3,dst.xlsx,Sheet1,F322,2,1
src.xlsx,Sheet1,C873,-1,1,dst.xlsx,Sheet1,G155,-2,3
src.xlsx,Sheet1,E716,0,-2,dst.xlsx,Sheet1,J882,-3,-1
src.xlsx,Sheet1,E788,-2,1,dst.xlsx,Sheet1,H13,0,-3
src.xlsx,Sheet1,I420,0,2,dst.xlsx,Sheet1,C400,1,-1
src.xlsx,Sheet1,G228,0,2,dst.xlsx,Sheet1,D679,3,-1
